service,profile,file,class,test_method,is_complex_method,call_index,call_expected_status_code,endpoint,http,asserted_code,asserts_the_expected_HTTP_status_codes?,assert_count,missing_url_parameter_values,missing_request_body,credentials_header,file_type,file_path,imports_count,wildcard_imports,compiled,compile_error_count,compile_error_types,missing_imports,incorrect_imports,unused_imports,dependency_availability_pct,syntax_errors,type_errors,undefined_variables,type_annotation_errors,generic_type_misuses,compile_exit_code,compile_timeout,compile_error_summary,class_log_dir,compile_log_path,compile_stdout_log_path,compile_stderr_log_path,runs,run_detected,runtime_error_count,runtime_error_types,run_exit_code,run_timeout,execution_seconds,cpu_seconds,peak_working_set_mb,run_error_summary,method_log_dir,run_log_path,run_stdout_log_path,run_stderr_log_path
cart,admin_only,EvoMaster_cart_admin_only_faults.java,EvoMaster_cart_admin_only_faults,test_0_getOnItemsReturnsMismatchResponseWithSchema,False,1,403,/cart/storefront/cart/items,GET,403,.statusCode(403) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/admin_only/EvoMaster_cart_admin_only_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_faults/compile_stderr.log,True,True,0,,0,False,14.55,12.25,172.27,,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stderr.log
cart,admin_only,EvoMaster_cart_admin_only_successes.java,EvoMaster_cart_admin_only_successes,test_0_getOnItemsReturns3Elements,False,1,200,/cart/storefront/cart/items,GET,200,.statusCode(200) .assertThat(),12,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,".header(""Authorization"", ""Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSclRUNWtBOHhIS3N0YWFSMmh1YTRpT0RpcFE4ek9pcjFrNGZOM3RxNFNVIn0.eyJleHAiOjE3Nzc4NjU4MzMsImlhdCI6MTc3Nzg2MjIzMywianRpIjoiMDZjMTE0ZGMtNmMxZS00YmIxLTg0YTYtNTJhNjVkYzk2OGVkIiwiaXNzIjoiaHR0cDovL2lkZW50aXR5L3JlYWxtcy9ZYXMiLCJzdWIiOiJlY2RlODFiYy00MTgwLTQ2ZWMtOTBlZi02NmIxNDVkOWQyMmMiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJiYWNrb2ZmaWNlLWJmZiIsInNpZCI6IjJjZWVmNTRmLWRkMTUtNDI3OS1iOTc3LTZjOWYzM2MyN2I5MyIsInJlYWxtX2FjY2VzcyI6eyJyb2xlcyI6WyJBRE1JTiJdfSwic2NvcGUiOiJlbWFpbCBwcm9maWxlIiwiZW1haWxfdmVyaWZpZWQiOmZhbHNlLCJwcmVmZXJyZWRfdXNlcm5hbWUiOiJhZG1pbl9vbmx5In0.iX2nNIj4JhUnHQZr_yCZy8nOXHQ5MwmUaYyvc2ArxUv7yzYc0eWvtX-lWesxw6BlIrZpLy_FRGXbrSBJcruSdcZ6f5IOBtRErD7eT6lEHbH5O5oAOdn5kXH51JhaYngQF_XBRydoPswQwPTMLRAW8BdWK6UpOPNazz8qZkFC_tLxEek78ENHlYsFRf4Bre_JU6zHc0x6LdkBf2mu3XePvnSyp8PAQwPhfsKq3zwXDs6JGP4XJEMrBPYa6C1ekIFE93nDI3dhfb-7vOwwYlwwRw83PwoY36hzNNaVrLV25ldTl493sX3QE9e_TkNKlYEdUw-uB0KNUulDvVG3uwkc2Q"")",successes,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/admin_only/EvoMaster_cart_admin_only_successes.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_successes,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_successes/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_successes/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_successes/compile_stderr.log,False,True,1,java.lang.AssertionError;test_failure,1,False,14.54,11.77,163.5,"Tests run: 1, Failures: 1, Errors: 0, Skipped: 0",/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_successes/test_0_getOnItemsReturns3Elements,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_successes/test_0_getOnItemsReturns3Elements/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_successes/test_0_getOnItemsReturns3Elements/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_successes/test_0_getOnItemsReturns3Elements/run_stderr.log
cart,customer,EvoMaster_cart_customer_faults.java,EvoMaster_cart_customer_faults,test_0_getOnItemsReturnsMismatchResponseWithSchema,False,1,403,/cart/storefront/cart/items,GET,403,.statusCode(403) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/customer/EvoMaster_cart_customer_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_faults/compile_stderr.log,True,True,0,,0,False,13.54,10.97,158.93,,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stderr.log
cart,customer,EvoMaster_cart_customer_successes.java,EvoMaster_cart_customer_successes,test_0_getOnItemsReturns2Elements,False,1,200,/cart/storefront/cart/items,GET,200,.statusCode(200) .assertThat(),9,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,".header(""Authorization"", ""Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSclRUNWtBOHhIS3N0YWFSMmh1YTRpT0RpcFE4ek9pcjFrNGZOM3RxNFNVIn0.eyJleHAiOjE3Nzc4NjU4MzgsImlhdCI6MTc3Nzg2MjIzOCwianRpIjoiN2ZhMGIyYmMtY2YxOS00MTllLWI1OTEtZjI1M2U5MTBkZjUwIiwiaXNzIjoiaHR0cDovL2lkZW50aXR5L3JlYWxtcy9ZYXMiLCJzdWIiOiI0Yjg1MzdlZC1mZTg4LTQ3MGQtYmFkNS0wZjQ5Y2E2Zjg5NjAiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJiYWNrb2ZmaWNlLWJmZiIsInNpZCI6ImY1YTY3OGY2LTBjNWUtNGIzYy04NzFmLTlkMzNiYzEzY2ZiMiIsInJlYWxtX2FjY2VzcyI6eyJyb2xlcyI6WyJkZWZhdWx0LXJvbGVzLXlhcyIsIm9mZmxpbmVfYWNjZXNzIiwiQ1VTVE9NRVIiLCJ1bWFfYXV0aG9yaXphdGlvbiJdfSwic2NvcGUiOiJlbWFpbCBwcm9maWxlIiwiZW1haWxfdmVyaWZpZWQiOmZhbHNlLCJwcmVmZXJyZWRfdXNlcm5hbWUiOiJ1c2VyIn0.j8pUYKb6ribB9yGTDMPvEinqt1rAoKakbPOD2NZOyldMEEoa6UiAQpbLfy1nnorRH5IuuUHvKl2FUtsqkLlcERdLDSE49ezbxbOU0sFYYLrpM7gM9rJg4TPwoDaSTGE1fTEx_Jsu5S9vs9yeuSJ0KaRLcGjaCPr3vPSahD8dgUl9biajkWjMBnfGLwijR_CedKfQIZhLQNn38rwgN9IddHnzk68AvrbZ1DZHbAAm-ztzCfg9-qoTVNg0CZ39xqzP1677LOG6hLXI8Mb2LLG7Wagjd48aXJdaDuURlmWiZxCXy0sgnteI7Eaq4W1Z9JuoKb1Ponuve9ubCoSjCrd24Q"")",successes,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/customer/EvoMaster_cart_customer_successes.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_successes,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_successes/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_successes/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_successes/compile_stderr.log,False,True,1,java.lang.AssertionError;test_failure,1,False,14.04,11.19,158.22,"Tests run: 1, Failures: 1, Errors: 0, Skipped: 0",/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_successes/test_0_getOnItemsReturns2Elements,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_successes/test_0_getOnItemsReturns2Elements/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_successes/test_0_getOnItemsReturns2Elements/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_successes/test_0_getOnItemsReturns2Elements/run_stderr.log
cart,none,EvoMaster_cart_none_faults.java,EvoMaster_cart_none_faults,test_0_getOnItemsReturnsMismatchResponseWithSchema,False,1,403,/cart/storefront/cart/items,GET,403,.statusCode(403) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/none/EvoMaster_cart_none_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/none/EvoMaster_cart_none_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/none/EvoMaster_cart_none_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/none/EvoMaster_cart_none_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/none/EvoMaster_cart_none_faults/compile_stderr.log,True,True,0,,0,False,14.05,11.32,154.81,,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/none/EvoMaster_cart_none_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/none/EvoMaster_cart_none_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/none/EvoMaster_cart_none_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/none/EvoMaster_cart_none_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stderr.log
cart,super_admin,EvoMaster_cart_super_admin_faults.java,EvoMaster_cart_super_admin_faults,test_0_getOnItemsReturnsMismatchResponseWithSchema,False,1,403,/cart/storefront/cart/items,GET,403,.statusCode(403) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/super_admin/EvoMaster_cart_super_admin_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/super_admin/EvoMaster_cart_super_admin_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/super_admin/EvoMaster_cart_super_admin_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/super_admin/EvoMaster_cart_super_admin_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/super_admin/EvoMaster_cart_super_admin_faults/compile_stderr.log,True,True,0,,0,False,14.05,11.65,169.17,,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/super_admin/EvoMaster_cart_super_admin_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/super_admin/EvoMaster_cart_super_admin_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/super_admin/EvoMaster_cart_super_admin_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/super_admin/EvoMaster_cart_super_admin_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stderr.log
cart,super_admin,EvoMaster_cart_super_admin_successes.java,EvoMaster_cart_super_admin_successes,test_0_getOnItemsReturns2Elements,False,1,200,/cart/storefront/cart/items,GET,200,.statusCode(200) .assertThat(),9,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,".header(""Authorization"", ""Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSclRUNWtBOHhIS3N0YWFSMmh1YTRpT0RpcFE4ek9pcjFrNGZOM3RxNFNVIn0.eyJleHAiOjE3Nzc4NjU4MjYsImlhdCI6MTc3Nzg2MjIyNiwianRpIjoiNTQwMDljM2ItZDlhNy00M2NjLTliNGItMTJkY2IxMzI4Y2U1IiwiaXNzIjoiaHR0cDovL2lkZW50aXR5L3JlYWxtcy9ZYXMiLCJzdWIiOiI3MDQyZWE5ZS1hNzg0LTQxZjQtYTkzNi1kOGUxNTk5ODlmZjUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJiYWNrb2ZmaWNlLWJmZiIsInNpZCI6ImRlYzQ1OWI0LWVkYzAtNDNkZi05Y2Y5LWNlYmZkOGIxZmE0MiIsInJlYWxtX2FjY2VzcyI6eyJyb2xlcyI6WyJTVVBFUi1BRE1JTiJdfSwic2NvcGUiOiJlbWFpbCBwcm9maWxlIiwiZW1haWxfdmVyaWZpZWQiOmZhbHNlLCJwcmVmZXJyZWRfdXNlcm5hbWUiOiJzdXBlcl9hZG1pbiJ9.cMqBeXc7gpHgRDzGow5wlUOCetIvbTGQwCUNgnEhWUE0C7OYsspPC9uWV89xq3wK980fU8NgGU9dP6KniCVJTllPk5SzyE2M_BqI4KY65vcKsfGCRsnbo4rVLDsajue2DS29TsEsnIYfnVnXOXQCj5R8_Lq91o9vkeh-BtO3S08lB86VhSL1xYmG0GwaeV7LBGer-L8sLzslYKuM8rgCT9uNiczyn07I92nMxVAXE_BWmoTZDQbQXJZfjvgyeYE3S7c263qC1iLXSR4rBKAcAfmPKE029nzKSvKNq0eLKP6QUqB0bI0p7b0YUYtH2zyUTmwoqFqLnfLkEF_xImgEuw"")",successes,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/super_admin/EvoMaster_cart_super_admin_successes.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/super_admin/EvoMaster_cart_super_admin_successes,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/super_admin/EvoMaster_cart_super_admin_successes/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/super_admin/EvoMaster_cart_super_admin_successes/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/super_admin/EvoMaster_cart_super_admin_successes/compile_stderr.log,False,True,1,java.lang.AssertionError;test_failure,1,False,14.05,11.34,158.84,"Tests run: 1, Failures: 1, Errors: 0, Skipped: 0",/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/super_admin/EvoMaster_cart_super_admin_successes/test_0_getOnItemsReturns2Elements,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/super_admin/EvoMaster_cart_super_admin_successes/test_0_getOnItemsReturns2Elements/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/super_admin/EvoMaster_cart_super_admin_successes/test_0_getOnItemsReturns2Elements/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/super_admin/EvoMaster_cart_super_admin_successes/test_0_getOnItemsReturns2Elements/run_stderr.log
cart,user,EvoMaster_cart_user_faults.java,EvoMaster_cart_user_faults,test_1_getOnItemsReturnsMismatchResponseWithSchema,False,1,403,/cart/storefront/cart/items,GET,403,.statusCode(403) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/user/EvoMaster_cart_user_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/user/EvoMaster_cart_user_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/user/EvoMaster_cart_user_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/user/EvoMaster_cart_user_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/user/EvoMaster_cart_user_faults/compile_stderr.log,True,True,0,,0,False,14.04,11.52,161.03,,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/user/EvoMaster_cart_user_faults/test_1_getOnItemsReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/user/EvoMaster_cart_user_faults/test_1_getOnItemsReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/user/EvoMaster_cart_user_faults/test_1_getOnItemsReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/user/EvoMaster_cart_user_faults/test_1_getOnItemsReturnsMismatchResponseWithSchema/run_stderr.log
cart,user,EvoMaster_cart_user_successes.java,EvoMaster_cart_user_successes,test_0_getOnItemsReturns2Elements,False,1,200,/cart/storefront/cart/items,GET,200,.statusCode(200) .assertThat(),9,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,".header(""Authorization"", ""Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSclRUNWtBOHhIS3N0YWFSMmh1YTRpT0RpcFE4ek9pcjFrNGZOM3RxNFNVIn0.eyJleHAiOjE3Nzc4NjU4NDMsImlhdCI6MTc3Nzg2MjI0MywianRpIjoiMjU4OGMwNjUtYjhkOS00NzU4LWFlYzUtMDIxYTQ4NzZmZjJmIiwiaXNzIjoiaHR0cDovL2lkZW50aXR5L3JlYWxtcy9ZYXMiLCJzdWIiOiIwMTEzZmQyNy1hMDllLTQ3MjItYjFlNS01MDA3ZjU4ZjUyODgiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJiYWNrb2ZmaWNlLWJmZiIsInNpZCI6IjVlNTM5YTgwLTI4OWEtNGE4OS05OGZlLTdmYzhmODhlMDRiZSIsInJlYWxtX2FjY2VzcyI6eyJyb2xlcyI6WyJVU0VSIl19LCJzY29wZSI6ImVtYWlsIHByb2ZpbGUiLCJlbWFpbF92ZXJpZmllZCI6ZmFsc2UsInByZWZlcnJlZF91c2VybmFtZSI6InVzZXJfcm9sZSJ9.n5ajrWXfYP4MwGwDb2geG64HykKHDhJojocXS2N37gtUgeAN4vUIreGQTG5jfRGLqwvbPOIUvfjIRZrCXp2ICPTzC0enT5sAsUE8_zd12sMyeCtuXEbyaHEW5L8d4YAKfx-tyoGaFy0K6P5X1F433aqAT7CLTPhs0fyqSIoPGIrPR7P5b3B6Fgpz2sdNiXFJwbHx2AbCrJwUJ8KTR43CxWejn1-1B7heNDeLERdLA7U_IvMB4x5d57lWHbkQKF0WgensPKgp3x3SgW7w-qRIw0dKEvgzvYaq4OE7GE0K_8kkHHcx-p6Tg7QhAeHBBbfDGwQJfbLBoute0XtKe51QwQ"")",successes,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/user/EvoMaster_cart_user_successes.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/user/EvoMaster_cart_user_successes,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/user/EvoMaster_cart_user_successes/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/user/EvoMaster_cart_user_successes/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/user/EvoMaster_cart_user_successes/compile_stderr.log,False,True,1,java.lang.AssertionError;test_failure,1,False,14.05,11.32,155.04,"Tests run: 1, Failures: 1, Errors: 0, Skipped: 0",/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/user/EvoMaster_cart_user_successes/test_0_getOnItemsReturns2Elements,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/user/EvoMaster_cart_user_successes/test_0_getOnItemsReturns2Elements/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/user/EvoMaster_cart_user_successes/test_0_getOnItemsReturns2Elements/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/user/EvoMaster_cart_user_successes/test_0_getOnItemsReturns2Elements/run_stderr.log
customer,admin_only,EvoMaster_customer_admin_only_faults.java,EvoMaster_customer_admin_only_faults,test_8_getOnProfileReturnsMismatchResponseWithSchema,False,1,401,/customer/storefront/customer/profile,GET,401,.statusCode(401) .assertThat(),2,".get(baseUrlOfSut + ""/customer/storefront/customer/profile"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/customer/admin_only/EvoMaster_customer_admin_only_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile_stderr.log,True,True,0,,0,False,13.05,11.43,155.26,,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_8_getOnProfileReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_8_getOnProfileReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_8_getOnProfileReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_8_getOnProfileReturnsMismatchResponseWithSchema/run_stderr.log
