service,profile,file,class,test_method,is_complex_method,call_index,call_expected_status_code,endpoint,http,asserted_code,asserts_the_expected_HTTP_status_codes?,assert_count,missing_url_parameter_values,missing_request_body,credentials_header,file_type,file_path,imports_count,wildcard_imports,compiled,compile_error_count,compile_error_types,missing_imports,incorrect_imports,unused_imports,dependency_availability_pct,syntax_errors,type_errors,undefined_variables,type_annotation_errors,generic_type_misuses,compile_exit_code,compile_timeout,compile_error_summary,class_log_dir,compile_log_path,compile_stdout_log_path,compile_stderr_log_path,runs,run_detected,runtime_error_count,runtime_error_types,run_exit_code,run_timeout,execution_seconds,cpu_seconds,peak_working_set_mb,run_error_summary,method_log_dir,run_log_path,run_stdout_log_path,run_stderr_log_path
cart,admin_only,EvoMaster_cart_admin_only_faults.java,EvoMaster_cart_admin_only_faults,test_0_getOnItemsReturnsMismatchResponseWithSchema,False,1,403,/cart/storefront/cart/items,GET,403,.statusCode(403) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/admin_only/EvoMaster_cart_admin_only_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_faults/compile_stderr.log,True,True,0,,0,False,15.07,11.08,156.74,Test passed (detected via Surefire XML),/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stderr.log
cart,admin_only,EvoMaster_cart_admin_only_successes.java,EvoMaster_cart_admin_only_successes,test_0_getOnItemsReturns1Element,False,1,200,/cart/storefront/cart/items,GET,200,.statusCode(200) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,".header(""Authorization"", ""Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJ5UnVxX2x3MGdHbXppekN6M183cmNYZXVWS24zaHpvQ21pVV9lT1B0Wm9vIn0.eyJleHAiOjE3Nzc1MjAzNDksImlhdCI6MTc3NzUxNjc0OSwianRpIjoiNDU1MzkwYjUtYTljZi00MDQzLThiODctZmUyZjE4MWYxNWZlIiwiaXNzIjoiaHR0cDovL2lkZW50aXR5L3JlYWxtcy9ZYXMiLCJzdWIiOiJmMjNmMjQ4Ni1lOWVmLTQ3NGMtYjdlZS1hYjkwNzNlNDliOTkiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJiYWNrb2ZmaWNlLWJmZiIsInNpZCI6ImYzY2I0MmM4LTQzNGUtNDQ2MC1hZDQyLWZjZDI5ZDViZjJhNSIsInJlYWxtX2FjY2VzcyI6eyJyb2xlcyI6WyJBRE1JTiJdfSwic2NvcGUiOiJlbWFpbCBwcm9maWxlIiwiZW1haWxfdmVyaWZpZWQiOmZhbHNlLCJwcmVmZXJyZWRfdXNlcm5hbWUiOiJhZG1pbl9vbmx5In0.hURWrHrD7yrmVBjNManxk70QLYZMSiGrlwa4ygjROvsvwPdjhamyKyyNue2iV_RcmMbXqeBUZhjhbNLbt0MYGkdRFGVr_tJo7T_2fYypf1zL-v1AAv0Iyr4Nad9p8Lc-q9xAMh3-dpx9eZkYMmVtn-m7jz5Y5slwkrdbNlV-RbK8zmTzxuSNO91pAHDG9h9uaaOU_1J4uSrqJT8Jhp33e4sZFf7uAL3jkXa2ltKwA6z2fzMwt5zZVBYWluDhogno2RcaFovPr2oJQvLJA3-6nK0uJXzehPvCkLDYI4hGkcN39dvr5yHal8mfXXZBvLfyRA7umo40GUJIfQVX-Yhe7g"")",successes,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/admin_only/EvoMaster_cart_admin_only_successes.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_successes,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_successes/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_successes/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_successes/compile_stderr.log,False,True,1,java.lang.AssertionError;test_failure,1,False,15.55,11.13,159.83,"Tests run: 1, Failures: 1, Errors: 0, Skipped: 0",/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_successes/test_0_getOnItemsReturns1Element,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_successes/test_0_getOnItemsReturns1Element/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_successes/test_0_getOnItemsReturns1Element/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_successes/test_0_getOnItemsReturns1Element/run_stderr.log
cart,customer,EvoMaster_cart_customer_faults.java,EvoMaster_cart_customer_faults,test_1_getOnItemsReturnsMismatchResponseWithSchema,False,1,403,/cart/storefront/cart/items,GET,403,.statusCode(403) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/customer/EvoMaster_cart_customer_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_faults/compile_stderr.log,True,True,0,,0,False,14.2,10.83,153.34,Test passed (detected via Surefire XML),/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_faults/test_1_getOnItemsReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_faults/test_1_getOnItemsReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_faults/test_1_getOnItemsReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_faults/test_1_getOnItemsReturnsMismatchResponseWithSchema/run_stderr.log
cart,customer,EvoMaster_cart_customer_successes.java,EvoMaster_cart_customer_successes,test_0_getOnItemsReturns1Element,False,1,200,/cart/storefront/cart/items,GET,200,.statusCode(200) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,".header(""Authorization"", ""Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJ5UnVxX2x3MGdHbXppekN6M183cmNYZXVWS24zaHpvQ21pVV9lT1B0Wm9vIn0.eyJleHAiOjE3Nzc1MjAzMjgsImlhdCI6MTc3NzUxNjcyOCwianRpIjoiMjI2N2M2OTUtMzZmNC00NzRmLTlkNGUtNGMzYTRmZTg5ODg5IiwiaXNzIjoiaHR0cDovL2lkZW50aXR5L3JlYWxtcy9ZYXMiLCJzdWIiOiIxNDhkMGZjNi1lYmZjLTQ0MjQtYjVmZC1hZjZjZGNlNTQxNDQiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJiYWNrb2ZmaWNlLWJmZiIsInNpZCI6IjFlODY3ZGEwLTYxZjEtNGM1ZS1iNjU4LTgzMmQ5ZDg1NTg4MCIsInJlYWxtX2FjY2VzcyI6eyJyb2xlcyI6WyJkZWZhdWx0LXJvbGVzLXlhcyIsIm9mZmxpbmVfYWNjZXNzIiwiQ1VTVE9NRVIiLCJ1bWFfYXV0aG9yaXphdGlvbiJdfSwic2NvcGUiOiJlbWFpbCBwcm9maWxlIiwiZW1haWxfdmVyaWZpZWQiOmZhbHNlLCJwcmVmZXJyZWRfdXNlcm5hbWUiOiJ1c2VyIn0.fgTGRdL8SmYfv411A9jrQxF39pP5vZoJqxQpDJtxT_ObJultpBBwWtB-RNb1cCWFHQEbejGVp1-oQ1aaY0yPadiUj4qlly5wBQgCO8Liu7wRyBmOBYXjthS9ag0pl_b1Kzs9ULSKX14gNvApqhH3aTqOJ3d1zhm8ZocGHVC5ZzXigIy-JoYH7L800fTU8_fr18YDr6kgwiK1v5qUVuwKX7C3XEwFOF_C2KCngoFH67EXkCxQV4CqMpEqSyAVpiAlun3fk-BHktclwrnNOoZBbKtT-guVtesoT-I_vMQiCuLzXMBpvxxBYQykpIbctNw5BxtO7B9G32JdGW98fNaqVA"")",successes,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/customer/EvoMaster_cart_customer_successes.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_successes,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_successes/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_successes/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_successes/compile_stderr.log,False,True,1,java.lang.AssertionError;test_failure,1,False,14.04,11.1,161.61,"Tests run: 1, Failures: 1, Errors: 0, Skipped: 0",/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_successes/test_0_getOnItemsReturns1Element,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_successes/test_0_getOnItemsReturns1Element/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_successes/test_0_getOnItemsReturns1Element/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_successes/test_0_getOnItemsReturns1Element/run_stderr.log
cart,none,EvoMaster_cart_none_faults.java,EvoMaster_cart_none_faults,test_0_getOnItemsReturnsMismatchResponseWithSchema,False,1,403,/cart/storefront/cart/items,GET,403,.statusCode(403) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/none/EvoMaster_cart_none_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/none/EvoMaster_cart_none_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/none/EvoMaster_cart_none_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/none/EvoMaster_cart_none_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/none/EvoMaster_cart_none_faults/compile_stderr.log,True,True,0,,0,False,14.05,11.36,156.91,Test passed (detected via Surefire XML),/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/none/EvoMaster_cart_none_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/none/EvoMaster_cart_none_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/none/EvoMaster_cart_none_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/none/EvoMaster_cart_none_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stderr.log
customer,admin_only,EvoMaster_customer_admin_only_faults.java,EvoMaster_customer_admin_only_faults,test_9_getOnProfileReturnsMismatchResponseWithSchema,False,1,401,/customer/storefront/customer/profile,GET,401,.statusCode(401) .assertThat(),2,".get(baseUrlOfSut + ""/customer/storefront/customer/profile"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/customer/admin_only/EvoMaster_customer_admin_only_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile_stderr.log,True,True,0,,0,False,13.04,11.2,159.47,Test passed (detected via Surefire XML),/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_9_getOnProfileReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_9_getOnProfileReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_9_getOnProfileReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_9_getOnProfileReturnsMismatchResponseWithSchema/run_stderr.log
customer,admin_only,EvoMaster_customer_admin_only_faults.java,EvoMaster_customer_admin_only_faults,test_10_getOnProfileReturnsMismatchResponseWithSchema,False,1,403,/customer/storefront/customer/profile,GET,403,.statusCode(403) .assertThat(),2,".get(baseUrlOfSut + ""/customer/storefront/customer/profile"")",,".header(""Authorization"", ""Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJ5UnVxX2x3MGdHbXppekN6M183cmNYZXVWS24zaHpvQ21pVV9lT1B0Wm9vIn0.eyJleHAiOjE3Nzc1MjAzNDksImlhdCI6MTc3NzUxNjc0OSwianRpIjoiNDU1MzkwYjUtYTljZi00MDQzLThiODctZmUyZjE4MWYxNWZlIiwiaXNzIjoiaHR0cDovL2lkZW50aXR5L3JlYWxtcy9ZYXMiLCJzdWIiOiJmMjNmMjQ4Ni1lOWVmLTQ3NGMtYjdlZS1hYjkwNzNlNDliOTkiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJiYWNrb2ZmaWNlLWJmZiIsInNpZCI6ImYzY2I0MmM4LTQzNGUtNDQ2MC1hZDQyLWZjZDI5ZDViZjJhNSIsInJlYWxtX2FjY2VzcyI6eyJyb2xlcyI6WyJBRE1JTiJdfSwic2NvcGUiOiJlbWFpbCBwcm9maWxlIiwiZW1haWxfdmVyaWZpZWQiOmZhbHNlLCJwcmVmZXJyZWRfdXNlcm5hbWUiOiJhZG1pbl9vbmx5In0.hURWrHrD7yrmVBjNManxk70QLYZMSiGrlwa4ygjROvsvwPdjhamyKyyNue2iV_RcmMbXqeBUZhjhbNLbt0MYGkdRFGVr_tJo7T_2fYypf1zL-v1AAv0Iyr4Nad9p8Lc-q9xAMh3-dpx9eZkYMmVtn-m7jz5Y5slwkrdbNlV-RbK8zmTzxuSNO91pAHDG9h9uaaOU_1J4uSrqJT8Jhp33e4sZFf7uAL3jkXa2ltKwA6z2fzMwt5zZVBYWluDhogno2RcaFovPr2oJQvLJA3-6nK0uJXzehPvCkLDYI4hGkcN39dvr5yHal8mfXXZBvLfyRA7umo40GUJIfQVX-Yhe7g"")",faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/customer/admin_only/EvoMaster_customer_admin_only_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile_stderr.log,True,True,0,,0,False,13.55,11.28,170.24,Test passed (detected via Surefire XML),/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_10_getOnProfileReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_10_getOnProfileReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_10_getOnProfileReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_10_getOnProfileReturnsMismatchResponseWithSchema/run_stderr.log
customer,customer,EvoMaster_customer_customer_faults.java,EvoMaster_customer_customer_faults,test_11_getOnProfileReturnsMismatchResponseWithSchema,False,1,401,/customer/storefront/customer/profile,GET,401,.statusCode(401) .assertThat(),2,".get(baseUrlOfSut + ""/customer/storefront/customer/profile"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/customer/customer/EvoMaster_customer_customer_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_faults/compile_stderr.log,True,True,0,,0,False,12.54,11.22,161.74,Test passed (detected via Surefire XML),/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_faults/test_11_getOnProfileReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_faults/test_11_getOnProfileReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_faults/test_11_getOnProfileReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_faults/test_11_getOnProfileReturnsMismatchResponseWithSchema/run_stderr.log
customer,customer,EvoMaster_customer_customer_successes.java,EvoMaster_customer_customer_successes,test_1_getOnProfileReturnsObject,False,1,200,/customer/storefront/customer/profile,GET,200,.statusCode(200) .assertThat(),6,".get(baseUrlOfSut + ""/customer/storefront/customer/profile"")",,".header(""Authorization"", ""Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJ5UnVxX2x3MGdHbXppekN6M183cmNYZXVWS24zaHpvQ21pVV9lT1B0Wm9vIn0.eyJleHAiOjE3Nzc1MjAzMjgsImlhdCI6MTc3NzUxNjcyOCwianRpIjoiMjI2N2M2OTUtMzZmNC00NzRmLTlkNGUtNGMzYTRmZTg5ODg5IiwiaXNzIjoiaHR0cDovL2lkZW50aXR5L3JlYWxtcy9ZYXMiLCJzdWIiOiIxNDhkMGZjNi1lYmZjLTQ0MjQtYjVmZC1hZjZjZGNlNTQxNDQiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJiYWNrb2ZmaWNlLWJmZiIsInNpZCI6IjFlODY3ZGEwLTYxZjEtNGM1ZS1iNjU4LTgzMmQ5ZDg1NTg4MCIsInJlYWxtX2FjY2VzcyI6eyJyb2xlcyI6WyJkZWZhdWx0LXJvbGVzLXlhcyIsIm9mZmxpbmVfYWNjZXNzIiwiQ1VTVE9NRVIiLCJ1bWFfYXV0aG9yaXphdGlvbiJdfSwic2NvcGUiOiJlbWFpbCBwcm9maWxlIiwiZW1haWxfdmVyaWZpZWQiOmZhbHNlLCJwcmVmZXJyZWRfdXNlcm5hbWUiOiJ1c2VyIn0.fgTGRdL8SmYfv411A9jrQxF39pP5vZoJqxQpDJtxT_ObJultpBBwWtB-RNb1cCWFHQEbejGVp1-oQ1aaY0yPadiUj4qlly5wBQgCO8Liu7wRyBmOBYXjthS9ag0pl_b1Kzs9ULSKX14gNvApqhH3aTqOJ3d1zhm8ZocGHVC5ZzXigIy-JoYH7L800fTU8_fr18YDr6kgwiK1v5qUVuwKX7C3XEwFOF_C2KCngoFH67EXkCxQV4CqMpEqSyAVpiAlun3fk-BHktclwrnNOoZBbKtT-guVtesoT-I_vMQiCuLzXMBpvxxBYQykpIbctNw5BxtO7B9G32JdGW98fNaqVA"")",successes,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/customer/customer/EvoMaster_customer_customer_successes.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_successes,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_successes/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_successes/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_successes/compile_stderr.log,True,True,0,,0,False,16.05,11.33,163.18,Test passed (detected via Surefire XML),/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_successes/test_1_getOnProfileReturnsObject,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_successes/test_1_getOnProfileReturnsObject/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_successes/test_1_getOnProfileReturnsObject/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_successes/test_1_getOnProfileReturnsObject/run_stderr.log
customer,none,EvoMaster_customer_none_faults.java,EvoMaster_customer_none_faults,test_6_getOnProfileReturnsMismatchResponseWithSchema,False,1,401,/customer/storefront/customer/profile,GET,401,.statusCode(401) .assertThat(),2,".get(baseUrlOfSut + ""/customer/storefront/customer/profile"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/customer/none/EvoMaster_customer_none_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/none/EvoMaster_customer_none_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/none/EvoMaster_customer_none_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/none/EvoMaster_customer_none_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/none/EvoMaster_customer_none_faults/compile_stderr.log,True,True,0,,0,False,12.55,11.32,156.13,Test passed (detected via Surefire XML),/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/none/EvoMaster_customer_none_faults/test_6_getOnProfileReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/none/EvoMaster_customer_none_faults/test_6_getOnProfileReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/none/EvoMaster_customer_none_faults/test_6_getOnProfileReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/none/EvoMaster_customer_none_faults/test_6_getOnProfileReturnsMismatchResponseWithSchema/run_stderr.log
