service,profile,file,class,test_method,is_complex_method,call_index,call_expected_status_code,endpoint,http,asserted_code,asserts_the_expected_HTTP_status_codes?,assert_count,missing_url_parameter_values,missing_request_body,credentials_header,file_type,file_path,imports_count,wildcard_imports,compiled,compile_error_count,compile_error_types,missing_imports,incorrect_imports,unused_imports,dependency_availability_pct,syntax_errors,type_errors,undefined_variables,type_annotation_errors,generic_type_misuses,compile_exit_code,compile_timeout,compile_error_summary,class_log_dir,compile_log_path,compile_stdout_log_path,compile_stderr_log_path,runs,run_detected,runtime_error_count,runtime_error_types,run_exit_code,run_timeout,execution_seconds,cpu_seconds,peak_working_set_mb,run_error_summary,method_log_dir,run_log_path,run_stdout_log_path,run_stderr_log_path
cart,admin_only,EvoMaster_cart_admin_only_faults.java,EvoMaster_cart_admin_only_faults,test_0_getOnItemsReturnsMismatchResponseWithSchema,False,1,403,/cart/storefront/cart/items,GET,403,.statusCode(403) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/admin_only/EvoMaster_cart_admin_only_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_faults/compile_stderr.log,True,True,0,,0,False,8.04,5.34,162.87,Test passed (detected via Surefire XML),/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stderr.log
cart,admin_only,EvoMaster_cart_admin_only_successes.java,EvoMaster_cart_admin_only_successes,test_0_getOnItemsReturns1Element,False,1,200,/cart/storefront/cart/items,GET,200,.statusCode(200) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,".header(""Authorization"", ""Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJ0d1VDQzd6VDg0MHlkRFhQUGVhcDlmMmpZOE9wTjQ0RWZSTmJsNW5GNUI4In0.eyJleHAiOjE3NzczMjQ2MzksImlhdCI6MTc3NzMyNDMzOSwianRpIjoiYjFmNWZjZWItNWRmMC00MWU4LWFlNDgtNTI5YjMxNzBlMjYwIiwiaXNzIjoiaHR0cDovL2lkZW50aXR5L3JlYWxtcy9ZYXMiLCJzdWIiOiIzMGM1ZjgzMS01MTU2LTQ4NzctODQxYy00YmU4NzQxYTVmZTEiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJiYWNrb2ZmaWNlLWJmZiIsInNpZCI6ImI2MzMyMDdmLTQwODEtNDVlMS1hZDA5LWFhNDkxM2YzMjFkNiIsInJlYWxtX2FjY2VzcyI6eyJyb2xlcyI6WyJBRE1JTiJdfSwic2NvcGUiOiJlbWFpbCBwcm9maWxlIiwiZW1haWxfdmVyaWZpZWQiOmZhbHNlLCJwcmVmZXJyZWRfdXNlcm5hbWUiOiJhZG1pbl9vbmx5In0.jcnQ-e69_3UdIoPirPY2lhies5OSxhnEBBiY68YTtS5ElGksffpSSmWOzEt4MeFUa_cFoE4Cko5DNMDfcOFV0DxxouG0YNe7rhNAN2m-KQv5Tcc4JAXKUJ14bUCv-CefB0_Jt1sYiFEV69tNmpvGPzkDVBLyc3Ahsk6sPbuIGa8JSOjGhaYWnMwpB5bPC37tBma0yzn1cblsPd-b95asX56OyP41AmU56mXszeoIEDpRDVesFgwCHzAFWZYrU57kxlwrvAM2Lqo81ZTpyWq27gfZNkxWdodgX69WzvsOTJMA6V44o6cO6p1KbvMzZ8pwPDMn6OAPWtItFn_dipAz-w"")",successes,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/admin_only/EvoMaster_cart_admin_only_successes.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_successes,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_successes/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_successes/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/admin_only/EvoMaster_cart_admin_only_successes/compile_stderr.log,False,True,1,java.lang.AssertionError;test_failure,1,False,7.03,5.33,157.56,"Tests run: 1, Failures: 1, Errors: 0, Skipped: 0",/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_successes/test_0_getOnItemsReturns1Element,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_successes/test_0_getOnItemsReturns1Element/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_successes/test_0_getOnItemsReturns1Element/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/admin_only/EvoMaster_cart_admin_only_successes/test_0_getOnItemsReturns1Element/run_stderr.log
cart,customer,EvoMaster_cart_customer_faults.java,EvoMaster_cart_customer_faults,test_1_getOnItemsReturnsMismatchResponseWithSchema,False,1,403,/cart/storefront/cart/items,GET,403,.statusCode(403) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/customer/EvoMaster_cart_customer_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_faults/compile_stderr.log,True,True,0,,0,False,7.53,5.52,162.99,Test passed (detected via Surefire XML),/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_faults/test_1_getOnItemsReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_faults/test_1_getOnItemsReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_faults/test_1_getOnItemsReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_faults/test_1_getOnItemsReturnsMismatchResponseWithSchema/run_stderr.log
cart,customer,EvoMaster_cart_customer_successes.java,EvoMaster_cart_customer_successes,test_0_getOnItemsReturns1Element,False,1,200,/cart/storefront/cart/items,GET,200,.statusCode(200) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,".header(""Authorization"", ""Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJ0d1VDQzd6VDg0MHlkRFhQUGVhcDlmMmpZOE9wTjQ0RWZSTmJsNW5GNUI4In0.eyJleHAiOjE3NzczMjQ2MzksImlhdCI6MTc3NzMyNDMzOSwianRpIjoiYjhjNTllYTAtOTk5OS00NmIwLTgwN2QtZWE1MmRmNGZiMDY2IiwiaXNzIjoiaHR0cDovL2lkZW50aXR5L3JlYWxtcy9ZYXMiLCJzdWIiOiJjNGMxYmFhMy1jM2IzLTRjMjYtOTJjOC05NGM4NmI5MTk2YTQiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJiYWNrb2ZmaWNlLWJmZiIsInNpZCI6IjYxMmExNmYxLTJiNmYtNGQyNi05NGYwLWJkNTcxMDgwY2U3NiIsInJlYWxtX2FjY2VzcyI6eyJyb2xlcyI6WyJkZWZhdWx0LXJvbGVzLXlhcyIsIm9mZmxpbmVfYWNjZXNzIiwiQ1VTVE9NRVIiLCJ1bWFfYXV0aG9yaXphdGlvbiJdfSwic2NvcGUiOiJlbWFpbCBwcm9maWxlIiwiZW1haWxfdmVyaWZpZWQiOmZhbHNlLCJwcmVmZXJyZWRfdXNlcm5hbWUiOiJ1c2VyIn0.jujraRU87AXybbjh0ommxsqbf3-Fvh9vxoMQgViAqmvXOCu0FbKEUxuR1MoikTBQzbfJPilpRH31dJRRHR-x3QrO7FNid3Rj4BA2KmNfxe9sf7KM05_d5LwXUrDVUDUDg8lkJ9fGkhcLmDA12J_6iy8WVg0nHZQCbCEM5qXbL_JoMrd2BMqB_SIAmT5OCg3xoy16EeGIbVHVx5AiHhaYjoDXHxuoNggvAahkr1FJc5sMvg-kjV_SubwrP4l9huEnKcN-YnRuOC-zzxwF6ITc9fqztGXuO-CmN6NoL-N1qDEuip2-OGZ969Tc4_mZQoEAIqHLtvnOqoHcyKWf5J7GKg"")",successes,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/customer/EvoMaster_cart_customer_successes.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_successes,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_successes/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_successes/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/customer/EvoMaster_cart_customer_successes/compile_stderr.log,False,True,1,java.lang.AssertionError;test_failure,1,False,7.01,5.52,158.06,"Tests run: 1, Failures: 1, Errors: 0, Skipped: 0",/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_successes/test_0_getOnItemsReturns1Element,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_successes/test_0_getOnItemsReturns1Element/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_successes/test_0_getOnItemsReturns1Element/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/customer/EvoMaster_cart_customer_successes/test_0_getOnItemsReturns1Element/run_stderr.log
cart,none,EvoMaster_cart_none_faults.java,EvoMaster_cart_none_faults,test_0_getOnItemsReturnsMismatchResponseWithSchema,False,1,403,/cart/storefront/cart/items,GET,403,.statusCode(403) .assertThat(),6,".get(baseUrlOfSut + ""/cart/storefront/cart/items"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/cart/none/EvoMaster_cart_none_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/none/EvoMaster_cart_none_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/none/EvoMaster_cart_none_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/none/EvoMaster_cart_none_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/cart/none/EvoMaster_cart_none_faults/compile_stderr.log,True,True,0,,0,False,8.02,5.5,164.24,Test passed (detected via Surefire XML),/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/none/EvoMaster_cart_none_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/none/EvoMaster_cart_none_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/none/EvoMaster_cart_none_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/cart/none/EvoMaster_cart_none_faults/test_0_getOnItemsReturnsMismatchResponseWithSchema/run_stderr.log
customer,admin_only,EvoMaster_customer_admin_only_faults.java,EvoMaster_customer_admin_only_faults,test_9_getOnProfileReturnsMismatchResponseWithSchema,False,1,401,/customer/storefront/customer/profile,GET,401,.statusCode(401) .assertThat(),2,".get(baseUrlOfSut + ""/customer/storefront/customer/profile"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/customer/admin_only/EvoMaster_customer_admin_only_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile_stderr.log,True,True,0,,0,False,7.53,5.93,160.9,Test passed (detected via Surefire XML),/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_9_getOnProfileReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_9_getOnProfileReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_9_getOnProfileReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_9_getOnProfileReturnsMismatchResponseWithSchema/run_stderr.log
customer,admin_only,EvoMaster_customer_admin_only_faults.java,EvoMaster_customer_admin_only_faults,test_10_getOnProfileReturnsMismatchResponseWithSchema,False,1,403,/customer/storefront/customer/profile,GET,403,.statusCode(403) .assertThat(),2,".get(baseUrlOfSut + ""/customer/storefront/customer/profile"")",,".header(""Authorization"", ""Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJ0d1VDQzd6VDg0MHlkRFhQUGVhcDlmMmpZOE9wTjQ0RWZSTmJsNW5GNUI4In0.eyJleHAiOjE3NzczMjQ2MzksImlhdCI6MTc3NzMyNDMzOSwianRpIjoiYjhjNTllYTAtOTk5OS00NmIwLTgwN2QtZWE1MmRmNGZiMDY2IiwiaXNzIjoiaHR0cDovL2lkZW50aXR5L3JlYWxtcy9ZYXMiLCJzdWIiOiJjNGMxYmFhMy1jM2IzLTRjMjYtOTJjOC05NGM4NmI5MTk2YTQiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJiYWNrb2ZmaWNlLWJmZiIsInNpZCI6IjYxMmExNmYxLTJiNmYtNGQyNi05NGYwLWJkNTcxMDgwY2U3NiIsInJlYWxtX2FjY2VzcyI6eyJyb2xlcyI6WyJkZWZhdWx0LXJvbGVzLXlhcyIsIm9mZmxpbmVfYWNjZXNzIiwiQ1VTVE9NRVIiLCJ1bWFfYXV0aG9yaXphdGlvbiJdfSwic2NvcGUiOiJlbWFpbCBwcm9maWxlIiwiZW1haWxfdmVyaWZpZWQiOmZhbHNlLCJwcmVmZXJyZWRfdXNlcm5hbWUiOiJ1c2VyIn0.jujraRU87AXybbjh0ommxsqbf3-Fvh9vxoMQgViAqmvXOCu0FbKEUxuR1MoikTBQzbfJPilpRH31dJRRHR-x3QrO7FNid3Rj4BA2KmNfxe9sf7KM05_d5LwXUrDVUDUDg8lkJ9fGkhcLmDA12J_6iy8WVg0nHZQCbCEM5qXbL_JoMrd2BMqB_SIAmT5OCg3xoy16EeGIbVHVx5AiHhaYjoDXHxuoNggvAahkr1FJc5sMvg-kjV_SubwrP4l9huEnKcN-YnRuOC-zzxwF6ITc9fqztGXuO-CmN6NoL-N1qDEuip2-OGZ969Tc4_mZQoEAIqHLtvnOqoHcyKWf5J7GKg"")",faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/customer/admin_only/EvoMaster_customer_admin_only_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/admin_only/EvoMaster_customer_admin_only_faults/compile_stderr.log,False,True,1,java.lang.AssertionError;test_failure,1,False,7.52,5.75,185.7,"Tests run: 1, Failures: 1, Errors: 0, Skipped: 0",/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_10_getOnProfileReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_10_getOnProfileReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_10_getOnProfileReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/admin_only/EvoMaster_customer_admin_only_faults/test_10_getOnProfileReturnsMismatchResponseWithSchema/run_stderr.log
customer,customer,EvoMaster_customer_customer_faults.java,EvoMaster_customer_customer_faults,test_11_getOnProfileReturnsMismatchResponseWithSchema,False,1,401,/customer/storefront/customer/profile,GET,401,.statusCode(401) .assertThat(),2,".get(baseUrlOfSut + ""/customer/storefront/customer/profile"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/customer/customer/EvoMaster_customer_customer_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_faults/compile_stderr.log,True,True,0,,0,False,7.53,5.54,165.86,Test passed (detected via Surefire XML),/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_faults/test_11_getOnProfileReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_faults/test_11_getOnProfileReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_faults/test_11_getOnProfileReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_faults/test_11_getOnProfileReturnsMismatchResponseWithSchema/run_stderr.log
customer,customer,EvoMaster_customer_customer_successes.java,EvoMaster_customer_customer_successes,test_1_getOnProfileReturnsObject,False,1,200,/customer/storefront/customer/profile,GET,200,.statusCode(200) .assertThat(),6,".get(baseUrlOfSut + ""/customer/storefront/customer/profile"")",,".header(""Authorization"", ""Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJ0d1VDQzd6VDg0MHlkRFhQUGVhcDlmMmpZOE9wTjQ0RWZSTmJsNW5GNUI4In0.eyJleHAiOjE3NzczMjQ2MzksImlhdCI6MTc3NzMyNDMzOSwianRpIjoiYjhjNTllYTAtOTk5OS00NmIwLTgwN2QtZWE1MmRmNGZiMDY2IiwiaXNzIjoiaHR0cDovL2lkZW50aXR5L3JlYWxtcy9ZYXMiLCJzdWIiOiJjNGMxYmFhMy1jM2IzLTRjMjYtOTJjOC05NGM4NmI5MTk2YTQiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJiYWNrb2ZmaWNlLWJmZiIsInNpZCI6IjYxMmExNmYxLTJiNmYtNGQyNi05NGYwLWJkNTcxMDgwY2U3NiIsInJlYWxtX2FjY2VzcyI6eyJyb2xlcyI6WyJkZWZhdWx0LXJvbGVzLXlhcyIsIm9mZmxpbmVfYWNjZXNzIiwiQ1VTVE9NRVIiLCJ1bWFfYXV0aG9yaXphdGlvbiJdfSwic2NvcGUiOiJlbWFpbCBwcm9maWxlIiwiZW1haWxfdmVyaWZpZWQiOmZhbHNlLCJwcmVmZXJyZWRfdXNlcm5hbWUiOiJ1c2VyIn0.jujraRU87AXybbjh0ommxsqbf3-Fvh9vxoMQgViAqmvXOCu0FbKEUxuR1MoikTBQzbfJPilpRH31dJRRHR-x3QrO7FNid3Rj4BA2KmNfxe9sf7KM05_d5LwXUrDVUDUDg8lkJ9fGkhcLmDA12J_6iy8WVg0nHZQCbCEM5qXbL_JoMrd2BMqB_SIAmT5OCg3xoy16EeGIbVHVx5AiHhaYjoDXHxuoNggvAahkr1FJc5sMvg-kjV_SubwrP4l9huEnKcN-YnRuOC-zzxwF6ITc9fqztGXuO-CmN6NoL-N1qDEuip2-OGZ969Tc4_mZQoEAIqHLtvnOqoHcyKWf5J7GKg"")",successes,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/customer/customer/EvoMaster_customer_customer_successes.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_successes,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_successes/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_successes/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/customer/EvoMaster_customer_customer_successes/compile_stderr.log,False,True,1,java.lang.AssertionError;test_failure,1,False,7.03,5.6,162.64,"Tests run: 1, Failures: 1, Errors: 0, Skipped: 0",/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_successes/test_1_getOnProfileReturnsObject,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_successes/test_1_getOnProfileReturnsObject/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_successes/test_1_getOnProfileReturnsObject/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/customer/EvoMaster_customer_customer_successes/test_1_getOnProfileReturnsObject/run_stderr.log
customer,none,EvoMaster_customer_none_faults.java,EvoMaster_customer_none_faults,test_6_getOnProfileReturnsMismatchResponseWithSchema,False,1,401,/customer/storefront/customer/profile,GET,401,.statusCode(401) .assertThat(),2,".get(baseUrlOfSut + ""/customer/storefront/customer/profile"")",,,faults,/home/azureuser/yas/evomaster-config/generated-tests/blackbox/customer/none/EvoMaster_customer_none_faults.java,23,6,True,0,,0,0,,100.0,0,0,0,0,0,0,False,,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/none/EvoMaster_customer_none_faults,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/none/EvoMaster_customer_none_faults/compile.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/none/EvoMaster_customer_none_faults/compile_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/classes/customer/none/EvoMaster_customer_none_faults/compile_stderr.log,True,True,0,,0,False,7.03,5.5,163.03,Test passed (detected via Surefire XML),/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/none/EvoMaster_customer_none_faults/test_6_getOnProfileReturnsMismatchResponseWithSchema,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/none/EvoMaster_customer_none_faults/test_6_getOnProfileReturnsMismatchResponseWithSchema/run.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/none/EvoMaster_customer_none_faults/test_6_getOnProfileReturnsMismatchResponseWithSchema/run_stdout.log,/home/azureuser/yas/evomaster-config/runtime-logs/methods/customer/none/EvoMaster_customer_none_faults/test_6_getOnProfileReturnsMismatchResponseWithSchema/run_stderr.log
